"Target","ChoiceOption","ClipNumber","PID","condType","percent.chosen","speaker.sentiment","speaker.clout","overall.sentiment","recent.sentiment","cumulative.sentiment","overall.clout","recent.clout","cumulative.clout","recent.similarity","mean.wordcount"
"Rob","Jenna",4,11,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,12,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,13,"Rival",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,14,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,15,"Rival",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,16,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,18,"Rival",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,19,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,20,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,21,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,22,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,23,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,24,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,25,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,26,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,27,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,28,"Friend",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,30,"Friend",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,31,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,32,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,33,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,34,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,35,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,36,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,37,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,39,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,40,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,41,"Rival",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,42,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,43,"Friend",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,44,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,45,"Rival",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,46,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,47,"Win",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,48,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,49,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,50,"Rival",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,51,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,52,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,53,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,54,"Rival",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,55,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,56,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,57,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,58,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,59,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,60,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,1,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,2,"Rival",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,3,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,4,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,5,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,6,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,7,"Friend",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,8,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,9,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",4,10,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,11,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,12,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,13,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,14,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,15,"Friend",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,16,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,18,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,19,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,20,"Rival",0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,21,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,22,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,23,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,24,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,25,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,26,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,27,"Rival",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,28,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,30,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,31,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,32,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,33,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,34,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,35,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,36,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,37,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,39,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,40,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,41,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,42,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,43,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,44,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,45,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,46,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,47,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,48,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,49,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,50,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,51,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,52,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,53,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,54,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,55,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,56,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,57,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,58,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,59,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,60,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,1,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,2,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,3,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,4,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,5,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,6,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,7,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,8,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,9,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",5,10,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,1,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,2,"Win",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,3,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,4,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,5,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,6,"Friend",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,7,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,8,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,9,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,10,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,11,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,12,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,13,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,14,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,15,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,16,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,18,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,19,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,20,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,21,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,22,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,23,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,24,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,25,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,26,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,27,"Friend",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,28,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,30,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,31,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,32,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,33,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,34,"Friend",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,35,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,36,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,37,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,39,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,40,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,41,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,42,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,43,"Rival",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,44,"Rival",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,45,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,46,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,47,"Win",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,48,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,49,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,50,"Rival",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,51,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,52,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,53,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,54,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,55,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,56,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,57,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,58,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,59,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Jenna",6,60,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,1,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,2,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,3,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,4,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,5,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,6,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,7,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,8,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,9,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,10,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,11,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,12,"Rival",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,13,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,14,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,15,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,16,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,18,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,19,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,20,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,21,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,22,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,23,"Rival",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,24,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,25,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,26,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,27,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,28,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,30,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,31,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,32,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,33,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,34,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,35,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,36,"Friend",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,37,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,39,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,40,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,41,"Friend",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,42,"Rival",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,43,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,44,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,45,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,46,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,47,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,48,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,49,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,50,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,51,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,52,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,53,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,54,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,55,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,56,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,57,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,58,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,59,"Rival",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",1,60,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rob","Rupert",2,54,"Rival",0.6,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,45,"Friend",0.8,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,9,"Friend",1,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,56,"Win",0.2,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,12,"Friend",0.6,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,34,"Rival",0.6,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,10,"Win",1,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,53,"Friend",0.6,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,11,"Win",1,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,55,"Friend",0.8,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,13,"Rival",0.6,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,2,"Rival",0.333333333333333,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,5,"Rival",0.8,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,21,"Friend",0.6,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,19,"Friend",1,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,22,"Friend",0.8,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,20,"Win",0.75,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,14,"Rival",0.4,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,57,"Win",0.8,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,35,"Friend",0.8,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,23,"Friend",1,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,58,"Rival",0,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,33,"Friend",1,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,43,"Rival",0.8,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,7,"Rival",0,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,28,"Friend",0.6,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,48,"Win",1,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,3,"Friend",0.4,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
"Rob","Rupert",2,39,"Rival",0.25,0.0460683651124601,47.8722471910112,0,0,0,59.7066666666667,99,99,0.21470822,5
